canonical_id,type,name_ko,name_ko_primary,is_alias,name_en,name_display,tier,key_ko,key_en,key_len,region_group,ko_source,wikidata
pro01570,producer,샤또 무통 로췰드,샤토 무통 로칠드,1,Chateau Mouton Rothschild,Chateau Mouton Rothschild,,사도무동로쥐ᄅ드,mouton rothschild,16,,alias,
pro01570,producer,무통 로칠드,샤토 무통 로칠드,1,Chateau Mouton Rothschild,Chateau Mouton Rothschild,,무동로지ᄅ드,mouton rothschild,12,Bordeaux,stripped,
pro01570,producer,무통 로쉴드,샤토 무통 로칠드,1,Chateau Mouton Rothschild,Chateau Mouton Rothschild,,무동로쉬ᄅ드,mouton rothschild,12,,stripped,
pro01570,producer,무통 로췰드,샤토 무통 로칠드,1,Chateau Mouton Rothschild,Chateau Mouton Rothschild,,무동로쥐ᄅ드,mouton rothschild,12,,stripped,
pro01567,producer,샤토 물랭 생 조르주,샤토 물랭 생 조르주,0,Chateau Moulin Saint-Georges,Chateau Moulin Saint-Georges,,사도무ᄅ렝셍조르주,moulin saintgeorges,19,Bordeaux,producer,
pro01567,producer,물랭 생 조르주,샤토 물랭 생 조르주,1,Chateau Moulin Saint-Georges,Chateau Moulin Saint-Georges,,무ᄅ렝셍조르주,moulin saintgeorges,15,Bordeaux,stripped,
pro01568,producer,샤토 물랭 오 라로크,샤토 물랭 오 라로크,0,Chateau Moulin-Haut-Laroque,Chateau Moulin-Haut-Laroque,,사도무ᄅ렝ᅩ라로그,moulinhautlaroque,17,Bordeaux,producer,
pro01568,producer,물랭 오 라로크,샤토 물랭 오 라로크,1,Chateau Moulin-Haut-Laroque,Chateau Moulin-Haut-Laroque,,무ᄅ렝ᅩ라로그,moulinhautlaroque,13,Bordeaux,stripped,
pro01569,producer,샤토 물랭 페 라브리,샤토 물랭 페 라브리,0,Chateau Moulin-Pey-Labrie,Chateau Moulin-Pey-Labrie,,사도무ᄅ렝베라브리,moulinpeylabrie,18,Bordeaux,producer,
pro01569,producer,물랭 페 라브리,샤토 물랭 페 라브리,1,Chateau Moulin-Pey-Labrie,Chateau Moulin-Pey-Labrie,,무ᄅ렝베라브리,moulinpeylabrie,14,Bordeaux,stripped,
pro01433,producer,샤토 바르드 오,샤토 바르드 오,0,Chateau Barde-Haut,Chateau Barde-Haut,,사도바르드ᅩ,bardehaut,11,Bordeaux,producer,
pro01433,producer,바르드 오,샤토 바르드 오,1,Chateau Barde-Haut,Chateau Barde-Haut,,바르드ᅩ,bardehaut,7,Bordeaux,stripped,
pro01434,producer,샤토 바타이에,샤토 바타이에,0,Chateau Batailley,Chateau Batailley,,사도바다ᅵᅦ,batailley,10,Bordeaux,producer,
pro01434,producer,바타이에,샤토 바타이에,1,Chateau Batailley,Chateau Batailley,,바다ᅵᅦ,batailley,6,Bordeaux,stripped,
pro01613,producer,샤토 발랑드로,샤토 발랑드로,0,Chateau Valandraud,Chateau Valandraud,,사도바ᄅ랑드로,valandraud,14,Bordeaux,producer,
pro01613,producer,발랑드로,샤토 발랑드로,1,Chateau Valandraud,Chateau Valandraud,,바ᄅ랑드로,valandraud,10,,alias,
pro01432,producer,샤토 발레스타르 라 토넬,샤토 발레스타르 라 토넬,0,Chateau Balestard-La-Tonnelle,Chateau Balestard-La-Tonnelle,,사도바ᄅ레스다르라도네ᄅ,balestardlatonnelle,22,Bordeaux,producer,
pro01432,producer,발레스타르 라 토넬,샤토 발레스타르 라 토넬,1,Chateau Balestard-La-Tonnelle,Chateau Balestard-La-Tonnelle,,바ᄅ레스다르라도네ᄅ,balestardlatonnelle,18,Bordeaux,stripped,
pro01442,producer,샤토 베슈벨,샤토 베슈벨,0,Chateau Beychevelle,Chateau Beychevelle,,사도베수베ᄅ,beychevelle,11,Bordeaux,producer,
pro01442,producer,샤또 베이슈벨,샤토 베슈벨,1,Chateau Beychevelle,Chateau Beychevelle,,사도베ᅵ수베ᄅ,beychevelle,12,,alias,
pro01442,producer,베슈벨,샤토 베슈벨,1,Chateau Beychevelle,Chateau Beychevelle,,베수베ᄅ,beychevelle,7,Bordeaux,stripped,
pro01442,producer,베이슈벨,샤토 베슈벨,1,Chateau Beychevelle,Chateau Beychevelle,,베ᅵ수베ᄅ,beychevelle,8,,stripped,
pro01440,producer,샤토 벨그라브,샤토 벨그라브,0,Chateau Belgrave,Chateau Belgrave,,사도베ᄅ그라브,belgrave,13,,producer,
pro01440,producer,벨그라브,샤토 벨그라브,1,Chateau Belgrave,Chateau Belgrave,,베ᄅ그라브,belgrave,9,,stripped,
pro01439,producer,샤토 벨레르,샤토 벨레르,0,Chateau Belair,Chateau Belair,,사도베ᄅ레르,belair,11,Bordeaux,producer,
pro01439,producer,벨레르,샤토 벨레르,1,Chateau Belair,Chateau Belair,,베ᄅ레르,belair,7,Bordeaux,stripped,
pro01441,producer,샤토 벨뷰,샤토 벨뷰,0,Chateau Bellevue,Chateau Bellevue,,사도베ᄅ부,bellevue,9,France,producer,
pro01441,producer,벨뷰,샤토 벨뷰,1,Chateau Bellevue,Chateau Bellevue,,베ᄅ부,bellevue,5,France,stripped,
pro01436,producer,샤토 보몽,샤토 보몽,0,Chateau Beaumont,Chateau Beaumont,,사도보몽,beaumont,9,,producer,
pro01436,producer,보몽,샤토 보몽,1,Chateau Beaumont,Chateau Beaumont,,보몽,beaumont,5,,stripped,
pro01437,producer,샤토 보세주르,샤토 보세주르,0,Chateau Beausejour,Chateau Beausejour,,사도보세주르,beausejour,12,Bordeaux,producer,
pro01437,producer,보세주르,샤토 보세주르,1,Chateau Beausejour,Chateau Beausejour,,보세주르,beausejour,8,Bordeaux,stripped,
pro01438,producer,샤토 보세주르 뒤포,샤토 보세주르 뒤포,0,Chateau Beausejour-Duffau,Chateau Beausejour-Duffau,,사도보세주르뒤보,beausejourduffau,16,Bordeaux,producer,
pro01438,producer,보세주르 뒤포,샤토 보세주르 뒤포,1,Chateau Beausejour-Duffau,Chateau Beausejour-Duffau,,보세주르뒤보,beausejourduffau,12,Bordeaux,stripped,
pro01435,producer,샤토 보세주르 베코,샤토 보세주르 베코,0,Chateau Beau-Sejour Becot,Chateau Beau-Sejour Becot,,사도보세주르베고,beausejour becot,16,Bordeaux,producer,
pro01435,producer,보세쥬르베꼬,샤토 보세주르 베코,1,Chateau Beau-Sejour Becot,Chateau Beau-Sejour Becot,,보세주르베고,beausejour becot,12,,alias,
pro01435,producer,보세주르 베꼬,샤토 보세주르 베코,1,Chateau Beau-Sejour Becot,Chateau Beau-Sejour Becot,,보세주르베고,beausejour becot,12,,alias,
pro01435,producer,보세주르 베코,샤토 보세주르 베코,1,Chateau Beau-Sejour Becot,Chateau Beau-Sejour Becot,,보세주르베고,beausejour becot,12,Bordeaux,stripped,
pro01444,producer,샤토 보이드 캉트냑,샤토 보이드 캉트냑,0,Chateau Boyd-Cantenac,Chateau Boyd-Cantenac,,사도보ᅵ드강드나ᄀ,boydcantenac,17,,producer,
pro01444,producer,보이드 캉트냑,샤토 보이드 캉트냑,1,Chateau Boyd-Cantenac,Chateau Boyd-Cantenac,,보ᅵ드강드나ᄀ,boydcantenac,13,,stripped,
pro01443,producer,샤토 부르뇌프,샤토 부르뇌프,0,Chateau Bourgneuf,Chateau Bourgneuf,,사도부르눼브,bourgneuf,12,Bordeaux,producer,
pro01443,producer,부르뇌프,샤토 부르뇌프,1,Chateau Bourgneuf,Chateau Bourgneuf,,부르눼브,bourgneuf,8,Bordeaux,stripped,
pro01445,producer,샤토 브라네르 뒤크뤼,샤토 브라네르 뒤크뤼,0,Chateau Branaire-Ducru,Chateau Branaire-Ducru,,사도브라네르뒤그뤼,branaireducru,18,Bordeaux,producer,
pro01445,producer,브라네르 뒤크뤼,샤토 브라네르 뒤크뤼,1,Chateau Branaire-Ducru,Chateau Branaire-Ducru,,브라네르뒤그뤼,branaireducru,14,,alias,
pro01446,producer,샤토 브란 캉트냑,샤토 브란 캉트냑,0,Chateau Brane-Cantenac,Chateau Brane-Cantenac,,사도브라ᄂ강드나ᄀ,branecantenac,17,Bordeaux,producer,
pro01446,producer,샤토 브랑 카스테나크,샤토 브란 캉트냑,1,Chateau Brane-Cantenac,Chateau Brane-Cantenac,,사도브랑가스데나그,branecantenac,19,,alias,
pro01446,producer,브란 캉트냑,샤토 브란 캉트냑,1,Chateau Brane-Cantenac,Chateau Brane-Cantenac,,브라ᄂ강드나ᄀ,branecantenac,13,Bordeaux,stripped,
pro01446,producer,브랑 카스테나크,샤토 브란 캉트냑,1,Chateau Brane-Cantenac,Chateau Brane-Cantenac,,브랑가스데나그,branecantenac,15,,stripped,
pro01603,producer,샤토 생 미셸,샤토 생 미셸,0,Chateau Ste. Michelle,Chateau Ste. Michelle,,사도셍미세ᄅ,ste michelle,12,USA,producer,
pro01603,producer,생 미셸,샤토 생 미셸,1,Chateau Ste. Michelle,Chateau Ste. Michelle,,셍미세ᄅ,ste michelle,8,USA,stripped,
pro01595,producer,샤토 생 피에르,샤토 생 피에르,0,Chateau Saint-Pierre,Chateau Saint-Pierre,,사도셍비ᅦ르,saintpierre,12,Bordeaux,producer,
pro01595,producer,쌩삐에르,샤토 생 피에르,1,Chateau Saint-Pierre,Chateau Saint-Pierre,,셍비ᅦ르,saintpierre,8,,alias,
pro01595,producer,생 삐에르,샤토 생 피에르,1,Chateau Saint-Pierre,Chateau Saint-Pierre,,셍비ᅦ르,saintpierre,8,,alias,
pro01595,producer,생 피에르,샤토 생 피에르,1,Chateau Saint-Pierre,Chateau Saint-Pierre,,셍비ᅦ르,saintpierre,8,Bordeaux,stripped,
pro01461,producer,샤토 샤르마이,샤토 샤르마이,0,Chateau Charmail,Chateau Charmail,,사도사르마ᅵ,charmail,11,Bordeaux,producer,
pro01461,producer,샤르마이,샤토 샤르마이,1,Chateau Charmail,Chateau Charmail,,사르마ᅵ,charmail,7,Bordeaux,stripped,
pro01462,producer,샤토 샤스 스플린,샤토 샤스 스플린,0,Chateau Chasse-Spleen,Chateau Chasse-Spleen,,사도사스스브ᄅ리ᄂ,chassespleen,16,Bordeaux,producer,
pro01462,producer,샤스스플린,샤토 샤스 스플린,1,Chateau Chasse-Spleen,Chateau Chasse-Spleen,,사스스브ᄅ리ᄂ,chassespleen,12,,alias,
pro01462,producer,샤쓰 스플린,샤토 샤스 스플린,1,Chateau Chasse-Spleen,Chateau Chasse-Spleen,,사스스브ᄅ리ᄂ,chassespleen,12,,alias,
pro01462,producer,샤스 스플린,샤토 샤스 스플린,1,Chateau Chasse-Spleen,Chateau Chasse-Spleen,,사스스브ᄅ리ᄂ,chassespleen,12,Bordeaux,stripped,
pro01459,producer,샤토 세르탕 드 메,샤토 세르탕 드 메,0,Chateau Certan de May,Chateau Certan de May,,사도세르당드메,certan de may,15,Bordeaux,producer,
pro01459,producer,세르탕 드 메,샤토 세르탕 드 메,1,Chateau Certan de May,Chateau Certan de May,,세르당드메,certan de may,11,Bordeaux,stripped,
pro01460,producer,샤토 세르탕 지로,샤토 세르탕 지로,0,Chateau Certan-Giraud,Chateau Certan-Giraud,,사도세르당지로,certangiraud,15,Bordeaux,producer,
pro01460,producer,세르탕 지로,샤토 세르탕 지로,1,Chateau Certan-Giraud,Chateau Certan-Giraud,,세르당지로,certangiraud,11,Bordeaux,stripped,
pro01602,producer,샤토 세인트 진,샤토 세인트 진,0,Chateau St. Jean,Chateau St. Jean,,사도세ᅵᄂ드지ᄂ,st jean,13,USA,producer,
pro01602,producer,세인트 진,샤토 세인트 진,1,Chateau St. Jean,Chateau St. Jean,,세ᅵᄂ드지ᄂ,st jean,9,USA,stripped,
pro01600,producer,샤토 소시앙도 말레,샤토 소시앙도 말레,0,Chateau Sociando-Mallet,Chateau Sociando-Mallet,,사도소시ᅡᆼ도마ᄅ레,sociandomallet,17,Bordeaux,producer,
pro01600,producer,소시안도 말레,샤토 소시앙도 말레,1,Chateau Sociando-Mallet,Chateau Sociando-Mallet,,소시ᅡᄂ도마ᄅ레,sociandomallet,13,,alias,
pro01600,producer,샤토 소시아비 말레,샤토 소시앙도 말레,1,Chateau Sociando-Mallet,Chateau Sociando-Mallet,,사도소시ᅡ비마ᄅ레,sociandomallet,16,,alias,
pro01600,producer,소시앙도 말레,샤토 소시앙도 말레,1,Chateau Sociando-Mallet,Chateau Sociando-Mallet,,소시ᅡᆼ도마ᄅ레,sociandomallet,13,Bordeaux,stripped,
pro01600,producer,소시아비 말레,샤토 소시앙도 말레,1,Chateau Sociando-Mallet,Chateau Sociando-Mallet,,소시ᅡ비마ᄅ레,sociandomallet,12,,stripped,
pro01601,producer,샤토 수타르,샤토 수타르,0,Chateau Soutard,Chateau Soutard,,사도수다르,soutard,10,Bordeaux,producer,
pro01601,producer,수따르,샤토 수타르,1,Chateau Soutard,Chateau Soutard,,수다르,soutard,6,,alias,
pro01601,producer,수타르,샤토 수타르,1,Chateau Soutard,Chateau Soutard,,수다르,soutard,6,Bordeaux,stripped,
pro01604,producer,샤토 쉬뒤로,샤토 쉬뒤로,0,Chateau Suduiraut,Chateau Suduiraut,,사도쉬뒤로,suduiraut,10,Bordeaux,producer,
pro01604,producer,쉬뒤로,샤토 쉬뒤로,1,Chateau Suduiraut,Chateau Suduiraut,,쉬뒤로,suduiraut,6,Bordeaux,stripped,
pro01463,producer,샤토 슈발 블랑,샤토 슈발 블랑,0,Chateau Cheval Blanc,Chateau Cheval Blanc,,사도수바ᄅ브ᄅ랑,cheval blanc,15,Bordeaux,producer,
pro01463,producer,샤또 슈발 블랑,샤토 슈발 블랑,1,Chateau Cheval Blanc,Chateau Cheval Blanc,,사도수바ᄅ브ᄅ랑,cheval blanc,15,,alias,
pro01463,producer,슈발 블랑,샤토 슈발 블랑,1,Chateau Cheval Blanc,Chateau Cheval Blanc,,수바ᄅ브ᄅ랑,cheval blanc,11,Bordeaux,stripped,
pro01598,producer,샤토 스미스 오 라피트,샤토 스미스 오 라피트,0,Chateau Smith Haut Lafitte,Chateau Smith Haut Lafitte,,사도스미스ᅩ라비드,smith haut lafitte,17,Bordeaux,producer,
pro01598,producer,스미스 오 라피트,샤토 스미스 오 라피트,1,Chateau Smith Haut Lafitte,Chateau Smith Haut Lafitte,,스미스ᅩ라비드,smith haut lafitte,13,Bordeaux,stripped,
pro01599,producer,샤토 스미스 오 라피트 블랑,샤토 스미스 오 라피트 블랑,0,Chateau Smith Haut Lafitte Blanc,Chateau Smith Haut Lafitte Blanc,,사도스미스ᅩ라비드브ᄅ랑,smith haut lafitte blanc,23,,producer,
pro01599,producer,스미스 오 라피트 블랑,샤토 스미스 오 라피트 블랑,1,Chateau Smith Haut Lafitte Blanc,Chateau Smith Haut Lafitte Blanc,,스미스ᅩ라비드브ᄅ랑,smith haut lafitte blanc,19,,alias,
pro01597,producer,샤토 시랑,샤토 시랑,0,Chateau Siran,Chateau Siran,,사도시랑,siran,9,Bordeaux,producer,
pro01597,producer,시랑,샤토 시랑,1,Chateau Siran,Chateau Siran,,시랑,siran,5,,alias,
pro01596,producer,샤토 시몬,샤토 시몬,0,Chateau Simone,Chateau Simone,,사도시모ᄂ,simone,9,France,producer,
pro01596,producer,시몬,샤토 시몬,1,Chateau Simone,Chateau Simone,,시모ᄂ,simone,5,France,stripped,
pro01464,producer,샤토 시트랑,샤토 시트랑,0,Chateau Citran,Chateau Citran,,사도시드랑,citran,11,Bordeaux,producer,
pro01464,producer,시트랑,샤토 시트랑,1,Chateau Citran,Chateau Citran,,시드랑,citran,7,Bordeaux,stripped,
pro01430,producer,샤토 앙젤뤼스,샤토 앙젤뤼스,0,Chateau Angelus,Chateau Angelus,,사도ᅡᆼ제ᄅ뤼스,angelus,13,Bordeaux,producer,
pro01430,producer,안젤루스,샤토 앙젤뤼스,1,Chateau Angelus,Chateau Angelus,,ᅡᄂ제ᄅ루스,angelus,9,,alias,
pro01430,producer,알젤루스,샤토 앙젤뤼스,1,Chateau Angelus,Chateau Angelus,,ᅡᄅ제ᄅ루스,angelus,9,,alias,
pro01430,producer,샤토 안젤루스,샤토 앙젤뤼스,1,Chateau Angelus,Chateau Angelus,,사도ᅡᄂ제ᄅ루스,angelus,13,,alias,
pro01430,producer,앙젤뤼스,샤토 앙젤뤼스,1,Chateau Angelus,Chateau Angelus,,ᅡᆼ제ᄅ뤼스,angelus,9,Bordeaux,stripped,
pro01502,producer,샤토 오 마르뷔제,샤토 오 마르뷔제,0,Chateau Haut-Marbuzet,Chateau Haut-Marbuzet,,사도ᅩ마르뷔제,hautmarbuzet,13,Bordeaux,producer,
pro01502,producer,오마부제,샤토 오 마르뷔제,1,Chateau Haut-Marbuzet,Chateau Haut-Marbuzet,,ᅩ마부제,hautmarbuzet,7,,alias,
pro01502,producer,오 마르뷔제,샤토 오 마르뷔제,1,Chateau Haut-Marbuzet,Chateau Haut-Marbuzet,,ᅩ마르뷔제,hautmarbuzet,9,,alias,
pro01496,producer,샤토 오 바주 리베랄,샤토 오 바주 리베랄,0,Chateau Haut-Bages-Liberal,Chateau Haut-Bages-Liberal,,사도ᅩ바주리베라ᄅ,hautbagesliberal,16,Bordeaux,producer,
pro01496,producer,샤토 오 페라기,샤토 오 바주 리베랄,1,Chateau Haut-Bages-Liberal,Chateau Haut-Bages-Liberal,,사도ᅩ베라기,hautbagesliberal,11,,alias,
pro01496,producer,오 페라기,샤토 오 바주 리베랄,1,Chateau Haut-Bages-Liberal,Chateau Haut-Bages-Liberal,,ᅩ베라기,hautbagesliberal,7,,stripped,
pro01496,producer,오 바주 리베랄,샤토 오 바주 리베랄,1,Chateau Haut-Bages-Liberal,Chateau Haut-Bages-Liberal,,ᅩ바주리베라ᄅ,hautbagesliberal,12,Bordeaux,stripped,
pro01498,producer,샤토 오 바타이에,샤토 오 바타이에,0,Chateau Haut-Batailley,Chateau Haut-Batailley,,사도ᅩ바다ᅵᅦ,hautbatailley,11,Bordeaux,producer,
pro01498,producer,샤토 오 바타이예,샤토 오 바타이에,1,Chateau Haut-Batailley,Chateau Haut-Batailley,,사도ᅩ바다ᅵᅦ,hautbatailley,11,,alias,
pro01498,producer,오 바타이에,샤토 오 바타이에,1,Chateau Haut-Batailley,Chateau Haut-Batailley,,ᅩ바다ᅵᅦ,hautbatailley,7,Bordeaux,stripped,
pro01498,producer,오 바타이예,샤토 오 바타이에,1,Chateau Haut-Batailley,Chateau Haut-Batailley,,ᅩ바다ᅵᅦ,hautbatailley,7,,stripped,
pro01501,producer,샤토 오 카르디날,샤토 오 카르디날,0,Chateau Haut-Cardinal,Chateau Haut-Cardinal,,사도ᅩ가르디나ᄅ,hautcardinal,14,,producer,
pro01501,producer,오 카르디날,샤토 오 카르디날,1,Chateau Haut-Cardinal,Chateau Haut-Cardinal,,ᅩ가르디나ᄅ,hautcardinal,10,,stripped,
pro01497,producer,샤토 오바이,샤토 오바이,0,Chateau Haut-Bailly,Chateau Haut-Bailly,,사도ᅩ바ᅵ,hautbailly,8,Bordeaux,producer,
pro01497,producer,오바이,샤토 오바이,1,Chateau Haut-Bailly,Chateau Haut-Bailly,,ᅩ바ᅵ,hautbailly,4,,alias,
pro01499,producer,샤토 오브리옹,샤토 오브리옹,0,Chateau Haut-Brion,Chateau Haut-Brion,,사도ᅩ브리ᅩᆼ,hautbrion,11,Bordeaux,producer,
pro01499,producer,샤또 오브리옹,샤토 오브리옹,1,Chateau Haut-Brion,Chateau Haut-Brion,,사도ᅩ브리ᅩᆼ,hautbrion,11,,alias,
pro01499,producer,샤토 오 브리옹,샤토 오브리옹,1,Chateau Haut-Brion,Chateau Haut-Brion,,사도ᅩ브리ᅩᆼ,hautbrion,11,,alias,
pro01499,producer,오브리옹,샤토 오브리옹,1,Chateau Haut-Brion,Chateau Haut-Brion,,ᅩ브리ᅩᆼ,hautbrion,7,Bordeaux,stripped,
pro01499,producer,오 브리옹,샤토 오브리옹,1,Chateau Haut-Brion,Chateau Haut-Brion,,ᅩ브리ᅩᆼ,hautbrion,7,,stripped,
pro01500,producer,샤토 오브리옹 블랑,샤토 오브리옹 블랑,0,Chateau Haut-Brion Blanc,Chateau Haut-Brion Blanc,,사도ᅩ브리ᅩᆼ브ᄅ랑,hautbrion blanc,17,,producer,
pro01500,producer,오브리옹 블랑,샤토 오브리옹 블랑,1,Chateau Haut-Brion Blanc,Chateau Haut-Brion Blanc,,ᅩ브리ᅩᆼ브ᄅ랑,hautbrion blanc,13,,stripped,
pro01431,producer,샤토 오존,샤토 오존,0,Chateau Ausone,Chateau Ausone,,사도ᅩ조ᄂ,ausone,8,Bordeaux,producer,
pro01431,producer,오존,샤토 오존,1,Chateau Ausone,Chateau Ausone,,ᅩ조ᄂ,ausone,4,Bordeaux,stripped,
pro01486,producer,샤토 지스쿠르,샤토 지스쿠르,0,Chateau Giscours,Chateau Giscours,,사도지스구르,giscours,12,Bordeaux,producer,
pro01486,producer,지스쿠르,샤토 지스쿠르,1,Chateau Giscours,Chateau Giscours,,지스구르,giscours,8,Bordeaux,stripped,
pro01449,producer,샤토 카농,샤토 카농,0,Chateau Canon,Chateau Canon,,사도가농,canon,9,Bordeaux,producer,
pro01449,producer,카농,샤토 카농,1,Chateau Canon,Chateau Canon,,가농,canon,5,Bordeaux,stripped,
pro01451,producer,샤토 카농 드 브렘,샤토 카농 드 브렘,0,Chateau Canon de Brem,Chateau Canon de Brem,,사도가농드브레ᄆ,canon de brem,16,Bordeaux,producer,
pro01451,producer,카농 드 브렘,샤토 카농 드 브렘,1,Chateau Canon de Brem,Chateau Canon de Brem,,가농드브레ᄆ,canon de brem,12,Bordeaux,stripped,
pro01452,producer,샤토 카농 라 가플리에르,샤토 카농 라 가플리에르,0,Chateau Canon-la-Gaffeliere,Chateau Canon-la-Gaffeliere,,사도가농라가브ᄅ리ᅦ르,canonlagaffeliere,21,Bordeaux,producer,
pro01452,producer,카농 라 가플리에르,샤토 카농 라 가플리에르,1,Chateau Canon-la-Gaffeliere,Chateau Canon-la-Gaffeliere,,가농라가브ᄅ리ᅦ르,canonlagaffeliere,17,Bordeaux,stripped,
pro01450,producer,샤토 카농 무엑스,샤토 카농 무엑스,0,Chateau Canon Moueix,Chateau Canon Moueix,,사도가농무ᅦᄀ스,canon moueix,15,Bordeaux,producer,
pro01450,producer,카농 무엑스,샤토 카농 무엑스,1,Chateau Canon Moueix,Chateau Canon Moueix,,가농무ᅦᄀ스,canon moueix,11,Bordeaux,stripped,
pro01447,producer,샤토 카데 피올라,샤토 카데 피올라,0,Chateau Cadet-Piola,Chateau Cadet-Piola,,사도가데비ᅩᄅ라,cadetpiola,14,Bordeaux,producer,
pro01447,producer,카데 피올라,샤토 카데 피올라,1,Chateau Cadet-Piola,Chateau Cadet-Piola,,가데비ᅩᄅ라,cadetpiola,10,Bordeaux,stripped,
pro01456,producer,샤토 카르보니외,샤토 카르보니외,0,Chateau Carbonnieux,Chateau Carbonnieux,,사도가르보니ᅰ,carbonnieux,13,,producer,
pro01456,producer,카르보니외,샤토 카르보니외,1,Chateau Carbonnieux,Chateau Carbonnieux,,가르보니ᅰ,carbonnieux,9,,stripped,
pro01457,producer,샤토 카르보니외 블랑,샤토 카르보니외 블랑,0,Chateau Carbonnieux Blanc,Chateau Carbonnieux Blanc,,사도가르보니ᅰ브ᄅ랑,carbonnieux blanc,19,,producer,
pro01457,producer,카르보니외 블랑,샤토 카르보니외 블랑,1,Chateau Carbonnieux Blanc,Chateau Carbonnieux Blanc,,가르보니ᅰ브ᄅ랑,carbonnieux blanc,15,,stripped,
pro01458,producer,샤토 카사뉴 오 카농 라 트뤼피에르,샤토 카사뉴 오 카농 라 트뤼피에르,0,Chateau Cassagne Haut-Canon La Truffiere,Chateau Cassagne Haut-Canon La Truffiere,,사도가사누ᅩ가농라드뤼비ᅦ르,cassagne hautcanon la truffiere,27,Bordeaux,producer,
pro01458,producer,카사뉴 오 카농 라 트뤼피에르,샤토 카사뉴 오 카농 라 트뤼피에르,1,Chateau Cassagne Haut-Canon La Truffiere,Chateau Cassagne Haut-Canon La Truffiere,,가사누ᅩ가농라드뤼비ᅦ르,cassagne hautcanon la truffiere,23,Bordeaux,stripped,
pro01448,producer,샤토 칼롱 세귀르,샤토 칼롱 세귀르,0,Chateau Calon-Segur,Chateau Calon-Segur,,사도가ᄅ롱세귀르,calonsegur,16,Bordeaux,producer,
pro01448,producer,샤토 캘롱 세귀르,샤토 칼롱 세귀르,1,Chateau Calon-Segur,Chateau Calon-Segur,,사도게ᄅ롱세귀르,calonsegur,16,,alias,
pro01448,producer,칼롱 세귀르,샤토 칼롱 세귀르,1,Chateau Calon-Segur,Chateau Calon-Segur,,가ᄅ롱세귀르,calonsegur,12,Bordeaux,stripped,
pro01448,producer,캘롱 세귀르,샤토 칼롱 세귀르,1,Chateau Calon-Segur,Chateau Calon-Segur,,게ᄅ롱세귀르,calonsegur,12,,stripped,
pro01453,producer,샤토 캉텔리스,샤토 캉텔리스,0,Chateau Cantelys,Chateau Cantelys,,사도강데ᄅ리스,cantelys,14,France,producer,
pro01453,producer,캉텔리스,샤토 캉텔리스,1,Chateau Cantelys,Chateau Cantelys,,강데ᄅ리스,cantelys,10,France,stripped,
pro01455,producer,샤토 캉트냑 브라운,샤토 캉트냑 브라운,0,Chateau Cantenac-Brown,Chateau Cantenac-Brown,,사도강드나ᄀ브라ᅮᄂ,cantenacbrown,18,Bordeaux,producer,
pro01455,producer,깡뜨냑 브라운,샤토 캉트냑 브라운,1,Chateau Cantenac-Brown,Chateau Cantenac-Brown,,강드나ᄀ브라ᅮᄂ,cantenacbrown,14,,alias,
pro01455,producer,샤토 칸테나크 브라운,샤토 캉트냑 브라운,1,Chateau Cantenac-Brown,Chateau Cantenac-Brown,,사도가ᄂ데나그브라ᅮᄂ,cantenacbrown,19,,alias,
pro01455,producer,캉트냑 브라운,샤토 캉트냑 브라운,1,Chateau Cantenac-Brown,Chateau Cantenac-Brown,,강드나ᄀ브라ᅮᄂ,cantenacbrown,14,Bordeaux,stripped,
pro01455,producer,칸테나크 브라운,샤토 캉트냑 브라운,1,Chateau Cantenac-Brown,Chateau Cantenac-Brown,,가ᄂ데나그브라ᅮᄂ,cantenacbrown,15,,stripped,
pro01454,producer,샤토 캉트메를,샤토 캉트메를,0,Chateau Cantemerle,Chateau Cantemerle,,사도강드메르ᄅ,cantemerle,14,Bordeaux,producer,
pro01454,producer,깡뜨메를르,샤토 캉트메를,1,Chateau Cantemerle,Chateau Cantemerle,,강드메르ᄅ르,cantemerle,12,,alias,
pro01454,producer,샤토 칸텔루프,샤토 캉트메를,1,Chateau Cantemerle,Chateau Cantemerle,,사도가ᄂ데ᄅ루브,cantemerle,14,,alias,
pro01454,producer,캉트메를,샤토 캉트메를,1,Chateau Cantemerle,Chateau Cantemerle,,강드메르ᄅ,cantemerle,10,Bordeaux,stripped,
pro01454,producer,칸텔루프,샤토 캉트메를,1,Chateau Cantemerle,Chateau Cantemerle,,가ᄂ데ᄅ루브,cantemerle,10,,stripped,
pro01469,producer,샤토 코스 데스투르넬,샤토 코스 데스투르넬,0,Chateau Cos d'Estournel,Chateau Cos d'Estournel,,사도고스데스두르네ᄅ,cos destournel,19,Bordeaux,producer,
pro01469,producer,코스 데스투르넬,샤토 코스 데스투르넬,1,Chateau Cos d'Estournel,Chateau Cos d'Estournel,,고스데스두르네ᄅ,cos destournel,15,Bordeaux,stripped,
pro01468,producer,샤토 코스 라보리,샤토 코스 라보리,0,Chateau Cos Labory,Chateau Cos Labory,,사도고스라보리,cos labory,14,,producer,
pro01468,producer,코스 라보리,샤토 코스 라보리,1,Chateau Cos Labory,Chateau Cos Labory,,고스라보리,cos labory,10,,stripped,
pro01470,producer,샤토 쿠테,샤토 쿠테,0,Chateau Coutet,Chateau Coutet,,사도구데,coutet,8,Bordeaux,producer,
